PageId,TagName,Tag Content
STAFFSET,STAFFSET_Please_enter_end_time,Please enter end time
STAFFSET,STAFFSET_4,Search mobile number/email id/staff name
STAFFSET,STAFFSET_1,Settings
STAFFSET,STAFFSET_Provide_valid_mobile_number,Provide valid mobile number
STAFFSET,STAFFSET_2,Staff
STAFFSET,STAFFSET_Enabling_cascade_will,Enabling cascade will use the commission percent of highest slab met by an employee to calculate commissions to all slabs.
STAFFSET,STAFFSET_97,Enabled
STAFFSET,STAFFSET_96,Loading...
STAFFSET,REC_BLOCK_TIME_UPDATE_THE_CURRENT_BLOCK_TIME,Update the current block time
STAFFSET,STAFFSET_95,Select valid image
STAFFSET,STAFFSET_94,"Accepted formats: PNG, GIF or JPG Maximum file size is 200x200"
STAFFSET,STAFFSET_99,Active
STAFFSET,STAFFSET_98, Disabled
STAFFSET,STAFFSET_ASSIGNED_DATE,ASSIGNED DATE
STAFFSET,STAFFSET_Cancel,Cancel
STAFFSET,STAFFSET_Yes,Yes
STAFFSET,STAFFSET_93,Choose Photo
STAFFSET,STAFFSET_92,Upload profile photo
STAFFSET,STAFFSET_91,Profile Name
STAFFSET,STAFFSET_90,Assign Staff Commission
STAFFSET,STAFFSET_Commission_profile_deleted_successfully,Commission profile deleted successfully!
STAFFSET,STAFFSET_AASIGNED_QTY,ASSIGNED QTY
STAFFSET,REC_BLOCK_TIME_DELETE,Delete
STAFFSET,STAFFSET_This_staff_will_be_given_permission,The default username and password will be sent to staff email address
STAFFSET,STAFFSET_Staff_login_confirm,"Disabling login will prevent this staff member from accessing their account and performing tasks like appointments, billings, and other controls. Do you want to disable their login access?"
STAFFSET,REC_BLOCK_TIME_UPDATE,Update
STAFFSET,STAFFSET_86,Staff Commission
STAFFSET,STAFFSET_85,No Record
STAFFSET,STAFFSET_84,Profile Type
STAFFSET,REC_BLOCK_TIME_UPDATE_THE_CURRENT_AND_UPCOMING_BLOCK_TIME,Update the current and all upcoming block time
STAFFSET,STAFFSET_SELECT_ITEMS,Select Items
STAFFSET,STAFFSET_87,Assigned Profiles
STAFFSET,STAFFSET_Allow_Appointment_Scheduling_For_This_Staff,Allow appointment scheduling for this staff
